state,year,below_poverty_line_percent,median_household_income,mean cash public assistance income (dollars)
california,2019,0.15968586387434555,0.6806140044133074,0.5530331934376193
california,2020,0.13874345549738218,0.722058096489853,0.5732544830217474
california,2021,0.13089005235602097,0.7874739241055817,0.7210988172453262
california,2022,0.1256544502617801,0.881624483003943,0.8069439145364364
colorado,2010,0.1282722513089005,0.4541727460177738,0.29931323922167113
colorado,2011,0.13612565445026178,0.468992294799291,0.36798931705455934
colorado,2012,0.14659685863874347,0.47573283814255224,0.3777184280808852
colorado,2013,0.15445026178010468,0.47801184116916473,0.40309042350248
colorado,2014,0.1518324607329843,0.49025093149726884,0.3813429988553987
colorado,2015,0.1413612565445026,0.5044916858593288,0.3716138878290729
colorado,2016,0.1282722513089005,0.5272937743425257,0.3397558183899275
colorado,2017,0.10994764397905758,0.5627208161001315,0.3285005723006486
colorado,2018,0.09424083769633508,0.603152017942627,0.30618084700495996
colorado,2019,0.07853403141361258,0.6455969420361506,0.2783288821060664
colorado,2020,0.06544502617801048,0.6805657715450194,0.3166730255627623
colorado,2021,0.06020942408376963,0.7402901207027529,0.4587943533002671
colorado,2022,0.06020942408376963,0.8296897420747368,0.5513162914917971
connecticut,2010,0.04973821989528794,0.5902376674584896,0.48969858832506674
connecticut,2011,0.05759162303664921,0.6083611677177413,0.5265165967188096
connecticut,2012,0.07068062827225131,0.6116892356296199,0.520030522701259
connecticut,2013,0.07591623036649213,0.6109898590394425,0.5209843571156048
connecticut,2014,0.08376963350785341,0.6162713581169889,0.5314765356734071
connecticut,2015,0.08376963350785341,0.6214805078921031,0.5003815337657382
connecticut,2016,0.08115183246073299,0.6386514090026648,0.45574208317436093
connecticut,2017,0.07329842931937172,0.663081356790585,0.491415490270889
connecticut,2018,0.07068062827225131,0.6911167114830401,0.4982830980541778
connecticut,2019,0.06806282722513089,0.7193088229974316,0.48378481495612363
connecticut,2020,0.06544502617801048,0.7363229672860571,0.45764975200305225
connecticut,2021,0.07068062827225131,0.7811433601427693,0.54845478824876
connecticut,2022,0.07329842931937172,0.8612219797180789,0.5867989317054559
delaware,2010,0.09685863874345549,0.46795528813109694,0.20621900038153376
delaware,2011,0.10209424083769632,0.4886713050608337,0.2659290347195727
delaware,2012,0.10994764397905758,0.49834199515259675,0.24036627241510874
delaware,2013,0.11518324607329841,0.49543596483823904,0.2573445249904617
delaware,2014,0.12303664921465968,0.4996925154646634,0.253529187333079
delaware,2015,0.12303664921465968,0.503044699810686,0.24608927890118276
delaware,2016,0.12303664921465968,0.5091702740832741,0.2064097672644029
delaware,2017,0.1256544502617801,0.5335158143516899,0.18313620755436857
delaware,2018,0.12041884816753927,0.5647586547853034,0.14555513162914918
delaware,2019,0.11780104712041886,0.5968335121968865,0.10454025181228539
delaware,2020,0.10732984293193717,0.6067574248471621,0.10186951545211752
delaware,2021,0.10732984293193717,0.6503358213454559,0.1585272796642503
delaware,2022,0.09947643979057591,0.7299321122378845,0.18866844715757344
district of columbia,2010,0.2931937172774869,0.4791332553568629,0.3952689813048455
district of columbia,2011,0.2853403141361256,0.5190338956481895,0.4133918351774132
district of columbia,2012,0.2931937172774869,0.5483594795673512,0.4628004578405189
district of columbia,2013,0.29581151832460734,0.5672064728509243,0.44067149942769934
district of columbia,2014,0.2853403141361256,0.6082647019811651,0.41758870660053415
district of columbia,2015,0.28010471204188475,0.6277146061183393,0.3790537962609691
district of columbia,2016,0.2774869109947643,0.6528801051476528,0.36589088134299885
district of columbia,2017,0.2643979057591622,0.7097225404251727,0.30179320869896986
district of columbia,2018,0.24869109947643978,0.7694710060170503,0.2857687905379626
district of columbia,2019,0.23298429319371722,0.8154851623638929,0.2981686379244563
district of columbia,2020,0.21465968586387432,0.8688065982563818,0.33098054177794733
district of columbia,2021,0.21204188481675396,0.901424075436206,0.4477298740938573
district of columbia,2022,0.20418848167539266,1.0,0.5759252193819153
florida,2010,0.17015706806282724,0.3481207268693251,0.2953071346814193
florida,2011,0.19371727748691098,0.35012239090328107,0.33594048073254484
florida,2012,0.21727748691099477,0.34387623445997273,0.344715757344525
florida,2013,0.23560209424083767,0.33961968383354835,0.3212514307516215
florida,2014,0.24607329842931933,0.34270658740398646,0.3059900801220908
florida,2015,0.2408376963350785,0.34626376144023346,0.2537199542159481
florida,2016,0.23036649214659685,0.3630608578215625,0.22071728347958794
florida,2017,0.21465968586387432,0.38697230227538554,0.1888592140404426
florida,2018,0.19633507853403143,0.41571909177509014,0.17455169782525753
florida,2019,0.17539267015706805,0.44457440522844294,0.1631056848531095
florida,2020,0.15706806282722513,0.46920934270658743,0.17569629912247234
florida,2021,0.1518324607329843,0.5183345190580121,0.26535673407096527
florida,2022,0.14659685863874347,0.5923719718802378,0.31438382296833267
georgia,2010,0.21989528795811514,0.3684508808527571,0.2996947729874094
georgia,2011,0.2408376963350785,0.37314152729377437,0.3285005723006486
georgia,2012,0.2643979057591622,0.3715498426402672,0.34051888592140406
georgia,2013,0.2853403141361256,0.36642510038465714,0.3460511255246089
georgia,2014,0.2931937172774869,0.36839058976739697,0.3111407859595574
georgia,2015,0.29057591623036644,0.3717427741134196,0.2502861503243037
georgia,2016,0.27486910994764396,0.38882926770447723,0.21365890881343
georgia,2017,0.25130890052356014,0.41222220882420324,0.20888973674170164
