state,year,below_poverty_line_percent,median_household_income,mean cash public assistance income (dollars),"agriculture, forestry, fishing and hunting, and mining",construction,manufacturing,wholesale trade,retail trade,"transportation and warehousing, and utilities",information,"finance and insurance, and real estate and rental and leasing","professional, scientific, and management, and administrative and waste management services","educational services, and health care and social assistance","arts, entertainment, and recreation, and accommodation and food services","other services, except public administration",public administration,private wage and salary workers,government workers,self-employed in own not incorporated business workers,unpaid family workers
nevada,2017,0.06020942408376962,0.14728308272338853,0.06969350120819026,0.009157509157509158,0.04312354312354312,0.013751611516974646,0.0372960372960373,0.061207609594706364,0.031017369727047148,0.01201923076923077,0.02417582417582418,0.020618556701030927,0.006455083378160297,0.07408906882591093,0.008241758241758237,0.007042253521126762,0.22192513368983946,0.023952095808383228,0.042253521126760556,0.0
nevada,2018,0.05584642233856893,0.1559810766380083,0.07230064860740175,0.009157509157509158,0.047785547785547784,0.014181349376880105,0.0372960372960373,0.060380479735318446,0.03349875930521092,0.01201923076923077,0.02417582417582418,0.020222045995241873,0.007530930607853686,0.07206477732793523,0.008241758241758237,0.0059588299024918735,0.2232620320855615,0.02095808383233531,0.04577464788732395,0.0
nevada,2019,0.05061082024432809,0.16710277218410485,0.06021874602568994,0.008547008547008546,0.05128205128205129,0.015040825096691017,0.0372960372960373,0.05872622001654259,0.03722084367245658,0.009615384615384614,0.02307692307692307,0.021015067406819982,0.008068854222700376,0.06963562753036437,0.008241758241758237,0.0059588299024918735,0.22192513368983946,0.02095808383233531,0.052816901408450724,0.0
nevada,2020,0.047993019197207686,0.1738473349330568,0.0819661706727712,0.007936507936507936,0.05361305361305361,0.015900300816501935,0.0372960372960373,0.05789909015715467,0.039702233250620354,0.009615384615384614,0.02307692307692307,0.022204599524187154,0.009682625067240455,0.06518218623481782,0.008241758241758237,0.0059588299024918735,0.21657754010695188,0.023952095808383228,0.05633802816901409,0.05
nevada,2021,0.048865619546247824,0.18849002986418428,0.13353681800839376,0.007936507936507936,0.05710955710955712,0.016759776536312852,0.03496503496503497,0.05789909015715467,0.044665012406947896,0.009615384615384614,0.025274725274725275,0.02260111022997621,0.011834319526627215,0.05951417004048583,0.008241758241758237,0.006500541711809315,0.2112299465240641,0.03143712574850299,0.052816901408450724,0.05
nevada,2022,0.04712041884816753,0.21244568778060477,0.15782780109373012,0.007936507936507936,0.05827505827505827,0.017619252256123766,0.03496503496503497,0.05707196029776675,0.04714640198511166,0.009615384615384614,0.025274725274725275,0.024187153053132435,0.012372243141473914,0.05627530364372469,0.008241758241758237,0.0059588299024918735,0.2112299465240641,0.03143712574850299,0.052816901408450724,0.05
new hampshire,2010,0.004363001745200697,0.17880728155534922,0.11986519140277248,0.004273504273504274,0.05710955710955712,0.05199828104856038,0.06293706293706294,0.07278742762613731,0.011166253101736974,0.03125,0.03626373626373626,0.015463917525773198,0.04733727810650888,0.003238866396761133,0.0027472527472527496,0.004333694474539544,0.16443850267379673,0.04640718562874251,0.1443661971830986,0.0
new hampshire,2011,0.006108202443280978,0.18438219724831487,0.12469795243545721,0.004273504273504274,0.05477855477855477,0.05027932960893856,0.060606060606060615,0.07196029776674936,0.012406947890818861,0.026442307692307696,0.03406593406593406,0.01625693893735131,0.04895104895104896,0.004048582995951417,0.0027472527472527496,0.004875406283856987,0.160427807486631,0.05239520958083833,0.14084507042253522,0.0
new hampshire,2012,0.00959860383944154,0.18543126213358094,0.12520666412310824,0.004273504273504274,0.05361305361305361,0.05027932960893856,0.05827505827505827,0.07030603804797353,0.011166253101736974,0.02403846153846154,0.035164835164835165,0.016653449643140365,0.05164066702528241,0.004858299595141697,0.0027472527472527496,0.004333694474539544,0.16310160427807488,0.05389221556886227,0.13028169014084506,0.0
new hampshire,2013,0.012216404886561949,0.18539508748236486,0.12196362711433295,0.004273504273504274,0.050116550116550126,0.051568543188654926,0.055944055944055944,0.06947890818858561,0.012406947890818861,0.021634615384615384,0.03186813186813187,0.016653449643140365,0.05325443786982247,0.005263157894736845,0.004120879120879118,0.004333694474539544,0.16443850267379673,0.05538922155688622,0.1267605633802817,0.0
new hampshire,2014,0.013961605584642238,0.18969585157138666,0.11617703166730255,0.004884004884004885,0.052447552447552455,0.04984959174903309,0.05827505827505827,0.06699751861042183,0.011166253101736974,0.02403846153846154,0.03186813186813187,0.01704996034892942,0.05325443786982247,0.006072874493927126,0.004120879120879118,0.004333694474539544,0.1697860962566845,0.05089820359281435,0.11971830985915494,0.0
new hampshire,2015,0.013961605584642238,0.19288324028409157,0.08463690703293908,0.004884004884004885,0.05128205128205129,0.04984959174903309,0.05827505827505827,0.06451612903225806,0.011166253101736974,0.026442307692307696,0.030769230769230767,0.017842981760507533,0.05379236148466918,0.006072874493927126,0.004120879120879118,0.004333694474539544,0.17647058823529413,0.047904191616766456,0.10563380281690143,0.0
new hampshire,2016,0.010471204188481678,0.19974034639238245,0.07560727457713341,0.004273504273504274,0.05128205128205129,0.05027932960893856,0.055944055944055944,0.06451612903225806,0.009925558312655087,0.026442307692307696,0.03186813186813187,0.017842981760507533,0.05379236148466918,0.007287449392712553,0.004120879120879118,0.0037919826652221,0.18315508021390375,0.04341317365269459,0.09859154929577466,0.0
new hampshire,2017,0.006980802792321115,0.21107507044008475,0.07700623171817372,0.004273504273504274,0.050116550116550126,0.04941985388912763,0.05361305361305361,0.06451612903225806,0.009925558312655087,0.026442307692307696,0.03186813186813187,0.018636003172085643,0.05486820871436256,0.006477732793522266,0.004120879120879118,0.004875406283856987,0.18582887700534745,0.04341317365269459,0.09507042253521127,0.0
new hampshire,2018,0.005235602094240842,0.22213647490082114,0.08476408495485184,0.004273504273504274,0.050116550116550126,0.04856037816931672,0.05361305361305361,0.0661703887510339,0.008684863523573203,0.02403846153846154,0.03186813186813187,0.019825535289452818,0.05486820871436256,0.006882591093117406,0.004120879120879118,0.004333694474539544,0.19117647058823523,0.0404191616766467,0.09154929577464789,0.0
new hampshire,2019,0.002617801047120417,0.23303308372823994,0.08177540378990207,0.004273504273504274,0.048951048951048945,0.04984959174903309,0.04895104895104896,0.06451612903225806,0.009925558312655087,0.021634615384615384,0.030769230769230767,0.020618556701030927,0.055406132329209254,0.006477732793522266,0.004120879120879118,0.004333694474539544,0.18983957219251338,0.0404191616766467,0.09154929577464789,0.0
new hampshire,2020,0.0008726003490401442,0.23767549730096907,0.10549408622663105,0.004273504273504274,0.050116550116550126,0.04941985388912763,0.04895104895104896,0.06368899917287013,0.008684863523573203,0.01923076923076923,0.030769230769230767,0.021015067406819982,0.05486820871436256,0.006882591093117406,0.004120879120879118,0.0054171180931744285,0.18582887700534745,0.04191616766467064,0.09507042253521127,0.05
new hampshire,2021,0.0008726003490401442,0.2598867331476368,0.13754292254864556,0.004273504273504274,0.050116550116550126,0.04984959174903309,0.046620046620046623,0.06368899917287013,0.009925558312655087,0.021634615384615384,0.030769230769230767,0.022204599524187154,0.055406132329209254,0.005668016194331985,0.0027472527472527496,0.004875406283856987,0.18850267379679134,0.04191616766467064,0.08802816901408453,0.05
new hampshire,2022,0.0,0.28961425763586596,0.1535673407096528,0.003663003663003663,0.052447552447552455,0.05113880532874947,0.044289044289044295,0.06286186931348221,0.011166253101736974,0.021634615384615384,0.030769230769230767,0.023394131641554326,0.05325443786982247,0.004858299595141697,0.0027472527472527496,0.004875406283856987,0.19117647058823523,0.03892215568862275,0.08802816901408453,0.05
new jersey,2010,0.015706806282722512,0.20507007833821692,0.14485565305862902,0.001221001221001221,0.04079254079254079,0.03566824237215299,0.07692307692307693,0.05459057071960297,0.03349875930521092,0.05048076923076924,0.061538461538461535,0.024980174464710545,0.04195804195804197,0.0028340080971659925,0.005494505494505499,0.008125677139761643,0.18983957219251338,0.06437125748502992,0.03521126760563382,0.0
new jersey,2011,0.018324607329842934,0.2105726447287504,0.16444105303319342,0.001831501831501832,0.03846153846153847,0.034808766652342074,0.0745920745920746,0.05459057071960297,0.03349875930521092,0.04807692307692308,0.061538461538461535,0.025376685170499607,0.04357181280258204,0.0036437246963562766,0.005494505494505499,0.008125677139761643,0.19117647058823523,0.06437125748502992,0.03169014084507042,0.0
new jersey,2012,0.022687609075043632,0.2124095131293887,0.17213531730891518,0.001831501831501832,0.036130536130536135,0.034379028792436615,0.07226107226107227,0.0554177005789909,0.03225806451612903,0.04567307692307692,0.059340659340659345,0.026169706582077717,0.046261430876815494,0.004048582995951417,0.005494505494505499,0.007583965330444202,0.19385026737967911,0.06287425149700598,0.028169014084507053,0.0
new jersey,2013,0.02705061082024433,0.21237735788386328,0.1706091822459621,0.001831501831501832,0.03496503496503496,0.033089815212720246,0.06993006993006994,0.0554177005789909,0.03225806451612903,0.04326923076923077,0.05824175824175825,0.02656621728786677,0.04787520172135556,0.004858299595141697,0.006868131868131868,0.007583965330444202,0.19518716577540096,0.061377245508982034,0.028169014084507053,0.0
new jersey,2014,0.02966841186736474,0.2141177605479254,0.16088007121963627,0.001221001221001221,0.03496503496503496,0.03266007735281478,0.0675990675990676,0.0554177005789909,0.03349875930521092,0.04326923076923077,0.05604395604395604,0.027359238699444892,0.049488972565895635,0.005263157894736845,0.006868131868131868,0.007042253521126762,0.19786096256684485,0.05838323353293411,0.028169014084507053,0.0
new jersey,2015,0.03054101221640489,0.2142423621243363,0.13970494722116242,0.001221001221001221,0.03496503496503496,0.03137086377309842,0.0675990675990676,0.05624483043837883,0.03349875930521092,0.040865384615384616,0.054945054945054944,0.028152260111023,0.049488972565895635,0.005668016194331985,0.006868131868131868,0.0059588299024918735,0.20187165775401059,0.05239520958083833,0.028169014084507053,0.0
new jersey,2016,0.031413612565445025,0.2207095858806317,0.120119547246598,0.001221001221001221,0.036130536130536135,0.03094112591319296,0.0675990675990676,0.0554177005789909,0.035980148883374696,0.040865384615384616,0.054945054945054944,0.028548770816812057,0.05002689618074234,0.005668016194331985,0.006868131868131868,0.0054171180931744285,0.20588235294117632,0.049401197604790406,0.028169014084507053,0.0
new jersey,2017,0.02966841186736474,0.23185539786087228,0.11166221543939973,0.001221001221001221,0.036130536130536135,0.03094112591319296,0.0675990675990676,0.05459057071960297,0.03722084367245658,0.040865384615384616,0.054945054945054944,0.02894528152260111,0.049488972565895635,0.005668016194331985,0.005494505494505499,0.0059588299024918735,0.2085561497326202,0.04640718562874251,0.024647887323943653,0.0
new jersey,2018,0.02705061082024433,0.24346344149554047,0.10117003688159736,0.001221001221001221,0.037296037296037296,0.030511388053287496,0.0675990675990676,0.05376344086021505,0.03722084367245658,0.040865384615384616,0.054945054945054944,0.02934179222839017,0.05002689618074234,0.004858299595141697,0.005494505494505499,0.0059588299024918735,0.2085561497326202,0.04491017964071856,0.028169014084507053,0.0
new jersey,2019,0.02356020942408377,0.25625319040326694,0.09888083428716775,0.001221001221001221,0.03846153846153847,0.030511388053287496,0.06526806526806526,0.05293631100082712,0.038461538461538464,0.03846153846153847,0.054945054945054944,0.03013481363996828,0.050564819795589015,0.004453441295546557,0.004120879120879118,0.0059588299024918735,0.2085561497326202,0.04640718562874251,0.024647887323943653,0.0
new jersey,2020,0.020942408376963345,0.26710558576808835,0.11547755309678241,0.001221001221001221,0.03846153846153847,0.03008165019338204,0.06526806526806526,0.05128205128205127,0.04218362282878412,0.03605769230769231,0.054945054945054944,0.03092783505154639,0.05164066702528241,0.003238866396761133,0.0027472527472527496,0.007042253521126762,0.20588235294117632,0.05089820359281435,0.024647887323943653,0.0
new jersey,2021,0.021815008726003494,0.2850240963371156,0.1749332315909958,0.001221001221001221,0.039627039627039624,0.03008165019338204,0.06293706293706294,0.05128205128205127,0.04218362282878412,0.03605769230769231,0.05604395604395604,0.031324345757335455,0.05164066702528241,0.0020242914979757085,0.004120879120879118,0.007042253521126762,0.20053475935828874,0.05389221556886227,0.028169014084507053,0.0
new jersey,2022,0.020942408376963345,0.314860144778993,0.21416762050108099,0.001221001221001221,0.04079254079254079,0.03008165019338204,0.060606060606060615,0.05128205128205127,0.04342431761786601,0.03605769230769231,0.05604395604395604,0.03251387787470262,0.05110274341043571,0.0012145748987854243,0.0027472527472527496,0.006500541711809315,0.1991978609625667,0.05538922155688622,0.03169014084507042,0.0
new mexico,2010,0.09685863874345547,0.10060170503189399,0.09710034338038916,0.02442002442002442,0.06876456876456877,0.018048990116029222,0.03962703962703963,0.05872622001654259,0.019851116625310174,0.01923076923076923,0.01758241758241758,0.019429024583663763,0.04787520172135556,0.013360323886639679,0.009615384615384618,0.023835319609967494,0.04946524064171126,0.17964071856287425,0.1267605633802817,0.09999999999999999
new mexico,2011,0.10209424083769632,0.10386144304703106,0.10918224596210098,0.026251526251526255,0.06293706293706294,0.017619252256123766,0.03962703962703963,0.05707196029776675,0.01861042183622829,0.01923076923076923,0.016483516483516484,0.019825535289452818,0.05110274341043571,0.01376518218623482,0.008241758241758237,0.024377031419284937,0.04946524064171126,0.18263473053892215,0.12323943661971833,0.05
new mexico,2012,0.10645724258289702,0.10488639149815308,0.10333206155411422,0.026862026862026864,0.05827505827505827,0.017189514396218304,0.0372960372960373,0.05624483043837883,0.017369727047146406,0.01442307692307692,0.013186813186813189,0.019429024583663763,0.055406132329209254,0.0145748987854251,0.009615384615384618,0.02491874322860238,0.052139037433154956,0.18413173652694612,0.11267605633802817,0.05
new mexico,2013,0.11431064572425827,0.10505118713147073,0.10339565051507059,0.026251526251526255,0.052447552447552455,0.017189514396218304,0.0372960372960373,0.0554177005789909,0.01861042183622829,0.01442307692307692,0.013186813186813189,0.019429024583663763,0.05594405594405594,0.01497975708502024,0.010989010989010986,0.026543878656554713,0.05080213903743311,0.18712574850299402,0.1091549295774648,0.05
new mexico,2014,0.11867364746945896,0.1052159827647884,0.09862647844334223,0.026251526251526255,0.050116550116550126,0.016330038676407393,0.0372960372960373,0.05624483043837883,0.01861042183622829,0.01201923076923077,0.010989010989010988,0.019825535289452818,0.05755782678859601,0.015789473684210527,0.010989010989010986,0.027085590465872153,0.053475935828877,0.18712574850299402,0.10211267605633803,0.05
new mexico,2015,0.11954624781849911,0.10519588573633502,0.0791046674297342,0.026862026862026864,0.048951048951048945,0.015470562956596478,0.03962703962703963,0.05624483043837883,0.01861042183622829,0.01201923076923077,0.010989010989010988,0.021015067406819982,0.05701990317374934,0.01659919028340081,0.010989010989010986,0.02491874322860238,0.06417112299465236,0.1781437125748503,0.09859154929577466,0.05
new mexico,2016,0.11867364746945896,0.10805368318240466,0.07891390054686506,0.025030525030525035,0.050116550116550126,0.014611087236785562,0.0372960372960373,0.05707196029776675,0.017369727047146406,0.009615384615384614,0.012087912087912083,0.021015067406819982,0.05863367401828939,0.017004048582995947,0.012362637362637367,0.024377031419284937,0.06417112299465236,0.17664670658682635,0.09507042253521127,0.05
new mexico,2017,0.11605584642233857,0.1122499427234689,0.08406460638433168,0.02380952380952381,0.048951048951048945,0.013751611516974646,0.03496503496503497,0.05707196029776675,0.017369727047146406,0.01201923076923077,0.013186813186813189,0.0218080888183981,0.05809575040344271,0.017813765182186237,0.015109890109890105,0.024377031419284937,0.0655080213903742,0.17664670658682635,0.09507042253521127,0.05
new mexico,2018,0.11082024432809771,0.11763996575466351,0.07687905379626096,0.02442002442002442,0.05128205128205129,0.012462397937258273,0.03263403263403263,0.05789909015715467,0.014888337468982634,0.009615384615384614,0.014285714285714284,0.02260111022997621,0.05809575040344271,0.018218623481781375,0.015109890109890105,0.023293607800650058,0.06951871657754014,0.17365269461077842,0.09154929577464789,0.05
new mexico,2019,0.10296684118673648,0.12445285840035693,0.06759506549662979,0.02442002442002442,0.05128205128205129,0.012462397937258273,0.03263403263403263,0.05707196029776675,0.014888337468982634,0.009615384615384614,0.013186813186813189,0.022997620935765264,0.05863367401828939,0.017408906882591096,0.017857142857142856,0.023835319609967494,0.06684491978609625,0.1781437125748503,0.08802816901408453,0.05
new mexico,2020,0.09860383944153578,0.13043775347377137,0.059646445377082545,0.02380952380952381,0.05361305361305361,0.012462397937258273,0.030303030303030307,0.05459057071960297,0.017369727047146406,0.0072115384615384585,0.014285714285714284,0.02260111022997621,0.06024744486282947,0.015384615384615387,0.021978021978021973,0.024377031419284937,0.06016042780748662,0.18263473053892215,0.09154929577464789,0.05
new mexico,2021,0.09598603839441534,0.14159964307677467,0.09881724532621138,0.02380952380952381,0.05477855477855477,0.01289213579716373,0.030303030303030307,0.05376344086021505,0.019851116625310174,0.004807692307692307,0.014285714285714284,0.024187153053132435,0.05917159763313609,0.01376518218623482,0.019230769230769235,0.02491874322860238,0.05882352941176458,0.18562874251497005,0.09154929577464789,0.05
new mexico,2022,0.09598603839441534,0.16049888863432651,0.10269617194455043,0.02442002442002442,0.05594405594405595,0.01289213579716373,0.030303030303030307,0.05376344086021505,0.02109181141439206,0.0072115384615384585,0.014285714285714284,0.02458366375892149,0.05863367401828939,0.013360323886639679,0.019230769230769235,0.024377031419284937,0.054812834224598844,0.18712574850299402,0.09507042253521127,0.09999999999999999
new york,2010,0.06020942408376962,0.14796236228511253,0.1302301920386621,0.0030525030525030525,0.03846153846153847,0.02621400945423292,0.05361305361305361,0.05045492142266335,0.028535980148883373,0.04807692307692308,0.05604395604395604,0.019429024583663763,0.06508875739644972,0.006072874493927126,0.013736263736263736,0.009750812567713976,0.14171122994652396,0.09730538922155689,0.08098591549295776,0.0
new york,2011,0.06282722513089005,0.15338052115614184,0.14154902708889736,0.0030525030525030525,0.037296037296037296,0.025784271594327463,0.05128205128205129,0.05045492142266335,0.028535980148883373,0.04567307692307692,0.054945054945054944,0.019825535289452818,0.06724045185583646,0.006477732793522266,0.013736263736263736,0.009750812567713976,0.14438502673796785,0.09580838323353291,0.07746478873239436,0.0
new york,2012,0.0663176265270506,0.15632272612171563,0.15172326084191784,0.0030525030525030525,0.036130536130536135,0.02492479587451655,0.04895104895104896,0.05210918114143921,0.027295285359801493,0.04326923076923077,0.052747252747252754,0.020222045995241873,0.06885422270037654,0.007287449392712553,0.015109890109890105,0.009750812567713976,0.1483957219251336,0.09281437125748503,0.073943661971831,0.0
new york,2013,0.06980802792321116,0.1576089359427315,0.15636525499173343,0.0030525030525030525,0.03496503496503496,0.02406532015470563,0.046620046620046623,0.05210918114143921,0.026054590570719603,0.04326923076923077,0.051648351648351645,0.020618556701030927,0.06939214631522322,0.008097165991902834,0.015109890109890105,0.009209100758396531,0.15240641711229932,0.08982035928143713,0.073943661971831,0.0
new york,2014,0.07242582897033159,0.16035820943515292,0.15458476408495483,0.0030525030525030525,0.03496503496503496,0.023635582294800173,0.046620046620046623,0.05210918114143921,0.026054590570719603,0.04326923076923077,0.05054945054945055,0.021411578112609044,0.06993006993006992,0.008906882591093113,0.015109890109890105,0.00866738894907909,0.1577540106951871,0.08383233532934131,0.073943661971831,0.0
new york,2015,0.07329842931937171,0.1626975035471255,0.14358387383950147,0.0030525030525030525,0.03496503496503496,0.02320584443489472,0.046620046620046623,0.05210918114143921,0.026054590570719603,0.04326923076923077,0.049450549450549455,0.0218080888183981,0.06993006993006992,0.010121457489878543,0.013736263736263736,0.008125677139761643,0.16310160427807488,0.07934131736526945,0.07042253521126762,0.0
new york,2016,0.07155322862129145,0.1686140687237985,0.13646191021238713,0.0030525030525030525,0.03496503496503496,0.022346368715083796,0.046620046620046623,0.05128205128205127,0.026054590570719603,0.04326923076923077,0.05054945054945055,0.02260111022997621,0.06939214631522322,0.010526315789473682,0.013736263736263736,0.008125677139761643,0.16577540106951857,0.07634730538922155,0.07042253521126762,0.0
new york,2017,0.06806282722513089,0.17674934584172386,0.13181991606257154,0.0030525030525030525,0.03496503496503496,0.02191663085517834,0.044289044289044295,0.05045492142266335,0.027295285359801493,0.04326923076923077,0.05054945054945055,0.023394131641554326,0.06993006993006992,0.010526315789473682,0.013736263736263736,0.007583965330444202,0.16711229946524062,0.07485029940119761,0.06690140845070422,0.0
new york,2018,0.06369982547993018,0.18703098559846942,0.1279409894442325,0.0030525030525030525,0.03496503496503496,0.021486892995272885,0.044289044289044295,0.04880066170388751,0.029776674937965267,0.04326923076923077,0.049450549450549455,0.02379064234734338,0.07100591715976332,0.010526315789473682,0.012362637362637367,0.008125677139761643,0.16711229946524062,0.07485029940119761,0.06690140845070422,0.0
new york,2019,0.05933682373472949,0.1997443657980731,0.12654203230319216,0.0030525030525030525,0.036130536130536135,0.02105715513536743,0.04195804195804195,0.047146401985111656,0.031017369727047148,0.04326923076923077,0.049450549450549455,0.024187153053132435,0.07208176438945668,0.010121457489878543,0.012362637362637367,0.008125677139761643,0.16711229946524062,0.07634730538922155,0.06338028169014086,0.0
new york,2020,0.05497382198952879,0.2103194221702379,0.133918351774132,0.0030525030525030525,0.036130536130536135,0.02105715513536743,0.03962703962703963,0.044665012406947896,0.031017369727047148,0.040865384615384616,0.05054945054945055,0.024980174464710545,0.07423345884884346,0.008097165991902834,0.010989010989010986,0.009209100758396531,0.16310160427807488,0.08233532934131736,0.06338028169014086,0.0
new york,2021,0.05410122164048866,0.2265578211605632,0.17041841536309296,0.0024420024420024424,0.037296037296037296,0.02062741727546197,0.0372960372960373,0.04383788254755997,0.03349875930521092,0.040865384615384616,0.05054945054945055,0.026169706582077717,0.07638515330823023,0.006882591093117406,0.009615384615384618,0.00866738894907909,0.160427807486631,0.08532934131736526,0.05985915492957746,0.05
new york,2022,0.05497382198952879,0.25159469920777516,0.1896222815719191,0.0030525030525030525,0.037296037296037296,0.02019767941555651,0.0372960372960373,0.04383788254755997,0.03349875930521092,0.040865384615384616,0.049450549450549455,0.02656621728786677,0.07692307692307693,0.006477732793522266,0.008241758241758237,0.00866738894907909,0.15909090909090895,0.08682634730538924,0.05985915492957746,0.05
north carolina,2010,0.07155322862129145,0.10763566499057449,0.07942261223451609,0.007936507936507936,0.06526806526806526,0.0528577567683713,0.05827505827505827,0.05872622001654259,0.017369727047146406,0.01923076923076923,0.03406593406593406,0.013084853291038855,0.04357181280258204,0.006477732793522266,0.010989010989010986,0.006500541711809315,0.16310160427807488,0.07335329341317363,0.08450704225352113,0.05
north carolina,2011,0.07678883071553229,0.11053365649355086,0.10492178557802366,0.008547008547008546,0.05944055944055944,0.051568543188654926,0.055944055944055944,0.05872622001654259,0.017369727047146406,0.01923076923076923,0.03296703296703297,0.014274385408406028,0.0451855836471221,0.006882591093117406,0.010989010989010986,0.007042253521126762,0.16310160427807488,0.07485029940119761,0.07746478873239436,0.05
north carolina,2012,0.08289703315881326,0.11117274199836813,0.11223451608800712,0.008547008547008546,0.05477855477855477,0.05027932960893856,0.055944055944055944,0.059553349875930514,0.016129032258064516,0.016826923076923076,0.03186813186813187,0.014670896114195083,0.04787520172135556,0.008097165991902834,0.012362637362637367,0.007042253521126762,0.16443850267379673,0.07485029940119761,0.073943661971831,0.0
north carolina,2013,0.08900523560209422,0.11070649093824987,0.11973801348085972,0.007936507936507936,0.048951048951048945,0.04941985388912763,0.05361305361305361,0.059553349875930514,0.016129032258064516,0.016826923076923076,0.030769230769230767,0.015860428231562255,0.04895104895104896,0.008906882591093113,0.013736263736263736,0.007583965330444202,0.16577540106951857,0.07634730538922155,0.07042253521126762,0.0
north carolina,2014,0.08987783595113437,0.11214945758120204,0.11242528297087627,0.007936507936507936,0.046620046620046623,0.04899011602922218,0.05361305361305361,0.060380479735318446,0.016129032258064516,0.016826923076923076,0.030769230769230767,0.016653449643140365,0.04895104895104896,0.009716599190283403,0.012362637362637367,0.008125677139761643,0.1697860962566845,0.07335329341317363,0.06690140845070422,0.05
north carolina,2015,0.08813263525305408,0.11285285357707009,0.0967188096146509,0.007936507936507936,0.047785547785547784,0.04899011602922218,0.05128205128205129,0.060380479735318446,0.016129032258064516,0.016826923076923076,0.030769230769230767,0.017446471054718478,0.04841312533620226,0.009716599190283403,0.012362637362637367,0.007583965330444202,0.1724598930481282,0.0688622754491018,0.06690140845070422,0.05
north carolina,2016,0.08289703315881326,0.1184317886757264,0.0808215693755564,0.007936507936507936,0.047785547785547784,0.04856037816931672,0.04895104895104896,0.061207609594706364,0.016129032258064516,0.016826923076923076,0.030769230769230767,0.017446471054718478,0.04787520172135556,0.010526315789473682,0.012362637362637367,0.007042253521126762,0.17780748663101598,0.06437125748502992,0.06690140845070422,0.05
north carolina,2017,0.07678883071553229,0.12672784202127874,0.0692483784814956,0.007326007326007326,0.047785547785547784,0.04899011602922218,0.04895104895104896,0.060380479735318446,0.017369727047146406,0.016826923076923076,0.03186813186813187,0.018239492466296588,0.04679935449166218,0.010526315789473682,0.012362637362637367,0.006500541711809315,0.18048128342245986,0.061377245508982034,0.06338028169014086,0.05
north carolina,2018,0.07068062827225131,0.13514045813186062,0.06225359277629403,0.007326007326007326,0.048951048951048945,0.04856037816931672,0.046620046620046623,0.059553349875930514,0.01861042183622829,0.016826923076923076,0.03186813186813187,0.019032513877874697,0.0457235072619688,0.010526315789473682,0.012362637362637367,0.006500541711809315,0.18315508021390375,0.059880239520958084,0.06338028169014086,0.05
north carolina,2019,0.06457242582897033,0.14393893718874726,0.06276230446394505,0.007326007326007326,0.05128205128205129,0.04856037816931672,0.046620046620046623,0.05789909015715467,0.02109181141439206,0.01442307692307692,0.03296703296703297,0.019825535289452818,0.0451855836471221,0.010526315789473682,0.012362637362637367,0.0059588299024918735,0.1871657754010695,0.05538922155688622,0.06338028169014086,0.05
north carolina,2020,0.05846422338568935,0.1521385247977234,0.06435202848785451,0.006715506715506715,0.05128205128205129,0.047271164589600345,0.046620046620046623,0.05872622001654259,0.022332506203473948,0.01442307692307692,0.035164835164835165,0.021015067406819982,0.04464766003227542,0.009311740890688262,0.013736263736263736,0.0054171180931744285,0.18850267379679134,0.05389221556886227,0.05985915492957746,0.05
north carolina,2021,0.05584642233856893,0.1677097024433967,0.0920768154648353,0.006105006105006105,0.05361305361305361,0.047271164589600345,0.044289044289044295,0.05707196029776675,0.024813895781637722,0.01442307692307692,0.03626373626373626,0.022204599524187154,0.04410973641742872,0.008097165991902834,0.012362637362637367,0.0054171180931744285,0.1871657754010695,0.05389221556886227,0.05985915492957746,0.05
north carolina,2022,0.05235602094240838,0.19049973270952159,0.1143329517995676,0.006105006105006105,0.05477855477855477,0.04641168886978944,0.04195804195804195,0.05707196029776675,0.027295285359801493,0.01442307692307692,0.03736263736263737,0.02379064234734338,0.04303388918773533,0.007287449392712553,0.012362637362637367,0.0054171180931744285,0.18983957219251338,0.05239520958083833,0.05985915492957746,0.05
north dakota,2010,0.04363001745200699,0.1125031652819814,0.07528932977235152,0.051892551892551896,0.050116550116550126,0.027503223033949295,0.06526806526806526,0.06286186931348221,0.028535980148883373,0.016826923076923076,0.026373626373626377,0.0027755749405233916,0.05217859064012909,0.005263157894736845,0.005494505494505499,0.010292524377031419,0.09625668449197863,0.10179640718562875,0.18309859154929575,0.09999999999999999
north dakota,2011,0.04363001745200699,0.12309027987121823,0.0860358641739794,0.051892551892551896,0.05128205128205129,0.02707348517404384,0.06526806526806526,0.06286186931348221,0.029776674937965267,0.01442307692307692,0.027472527472527472,0.0027755749405233916,0.054330285099515874,0.0036437246963562766,0.008241758241758237,0.009750812567713976,0.10160427807486622,0.10029940119760479,0.17605633802816903,0.09999999999999999
north dakota,2012,0.0418848167539267,0.13203747693865983,0.09474755182500318,0.05311355311355312,0.052447552447552455,0.02621400945423292,0.06526806526806526,0.06451612903225806,0.029776674937965267,0.01201923076923077,0.026373626373626377,0.0027755749405233916,0.054330285099515874,0.0036437246963562766,0.008241758241758237,0.009750812567713976,0.106951871657754,0.09880239520958081,0.16901408450704222,0.09999999999999999
north dakota,2013,0.04013961605584642,0.14047822888907646,0.1195472465979906,0.05372405372405373,0.05594405594405595,0.025784271594327463,0.06293706293706294,0.06286186931348221,0.029776674937965267,0.009615384615384614,0.025274725274725275,0.001982553528945282,0.056481979558902634,0.003238866396761133,0.006868131868131868,0.009750812567713976,0.11096256684491973,0.09730538922155689,0.15492957746478875,0.09999999999999999
